157,318,167.5783306,277.8483359,szabla,49926,
158,315,166.5177082,276.2651536,Po,49770,
159,314,165.4704271,274.7008958,więcej,49926,
160,313,164.4362369,273.1552193,lud,50080,
161,312,163.4148938,271.6277895,alba,50232,
162,311,162.4061599,270.1182795,pójść,50382,
163,307,161.4098031,268.6263704,każdy,50041,
164,307,160.425597,267.151751,lać,50348,
165,301,159.4533206,265.6941171,Tu,49665,
166,301,158.4927584,264.2531721,dusza,49966,
167,300,157.5437,262.828626,waszmo,50100,
168,300,156.6059399,261.4201956,przyjść,50400,
169,296,155.6792775,260.0276043,odpowiedzieć,50024,
170,294,154.7635171,258.6505819,przeciw,49980,
171,294,153.8584673,257.2888643,królewski,50274,
172,291,152.9639413,255.9421932,oficer,50052,
173,289,152.0797567,254.6103165,rada,49997,
174,288,151.2057351,253.2929874,siła,50112,
175,288,150.3417023,251.9899648,pytać,50400,
176,288,149.4874881,250.701013,powiedzieć,50688,
177,287,148.642926,249.4259013,dalej,50799,
178,287,147.8078534,248.1644042,noga,51086,
179,285,146.9821112,246.9163011,stanąć,51015,
180,282,146.1655439,245.681376,Tak,50760,
181,282,145.3579995,244.4594178,gdyby,51042,
182,280,144.5593291,243.2502198,nasz,50960,
183,279,143.7693874,242.0535798,pot,51057,
184,279,142.9880321,240.8692998,musieć,51336,
185,277,142.2151238,239.6971859,miecznik,51245,
186,273,141.4505264,238.5370485,Babinicz,50778,
187,273,140.6941064,237.3887017,pewny,51051,
188,272,139.9457335,236.2519637,Sapieha,51136,
189,268,139.2052799,235.1266562,noc,50652,
190,267,138.4726205,234.0126047,Bogusława,50730,
191,266,137.747633,232.9096384,nikt,50806,
192,262,137.0301974,231.8175897,patrzyć,50304,
193,262,136.3201964,230.7362945,wła,50566,
194,259,135.617515,229.665592,znów,50246,
195,258,134.9220405,228.6053247,choć,50310,
196,258,134.2336628,227.5553381,nowy,50568,
197,257,133.5522736,226.5154809,lubić,50629,
198,257,132.8777672,225.4856047,mały,50886,
199,255,132.2100397,224.4655639,ziemia,50745,
200,255,131.5489895,223.4552159,nizać,51000,
201,247,130.8945169,222.4544209,nagły,49647,
202,244,130.2465243,221.4630416,dawny,49288,
203,243,129.6049158,220.4809435,we,49329,
204,243,128.9695976,219.5079947,pułkownik,49572,
205,243,128.3404776,218.5440656,znaleźć,49815,
206,242,127.7174655,217.5890293,tedy,49852,
207,242,127.100473,216.6427612,Michał,50094,
208,237,126.489413,215.7051389,spytać,49296,
209,237,125.8842005,214.7760426,Z,49533,
210,235,125.2847519,213.8553543,drugi,49350,
211,235,124.6909853,212.9429586,Skrzetuski,49585,
212,234,124.1028203,212.0387419,znać,49608,
213,232,123.5201779,211.142593,ko,49416,
214,231,122.9429809,210.2544023,zdrajca,49434,
215,231,122.371153,209.3740626,wa,49665,
216,228,121.8046199,208.5014684,Tymczasem,49248,
217,227,121.2433083,207.6365162,zawołać,49259,
218,227,120.6871463,206.7791044,wziąć,49486,
219,226,120.1360635,205.9291329,jakoby,49494,
220,225,119.5899905,205.0865038,wreszcie,49500,
221,225,119.0488593,204.2511207,wolny,49725,
222,224,118.5126032,203.4228888,ksiądz,49728,
223,222,117.9811565,202.6017152,chodzić,49506,
224,221,117.4544549,201.7875085,ogień,49504,
225,221,116.9324351,200.9801789,zostać,49725,
226,221,116.415035,200.179638,kazać,49946,
227,220,115.9021934,199.3857992,możny,49940,
228,219,115.3938504,198.5985771,żaden,49932,
229,218,114.8899472,197.817888,lista,49922,
230,215,114.3904257,197.0436495,rycerz,49450,
231,213,113.895229,196.2757806,zakrzyknąć,49203,
232,213,113.4043013,195.5142016,obóz,49416,
233,213,112.9175876,194.7588343,także,49629,
234,212,112.4350338,194.0096015,piechota,49608,
235,212,111.9565868,193.2664277,polski,49820,
236,212,111.4821945,192.5292384,niech,50032,
237,210,111.0118055,191.7979602,człowiek,49770,
238,209,110.5453693,191.0725213,zwrócić,49742,
239,209,110.0828364,190.3528506,gotowy,49951,
240,208,109.6241579,189.6388785,brać,49920,
241,206,109.1692859,188.9305364,usta,49646,
242,205,108.7181732,188.2277568,żywy,49610,
243,205,108.2707733,187.5304733,Jana,49815,
244,205,107.8270406,186.8386206,naprzód,50020,
245,205,107.3869302,186.1521344,Ja,50225,
246,203,106.950398,185.4709514,jednak,49938,
247,202,106.5174004,184.7950094,długi,49894,
248,201,106.0878948,184.1242469,służyć,49848,
249,200,105.661839,183.4586038,kawaler,49800,
250,199,105.2391916,182.7980206,rozkaz,49750,
251,199,104.819912,182.1424388,woleć,49949,
252,198,104.4039599,181.4918008,prawo,49896,
253,198,103.9912961,180.8460501,trzeba,50094,
254,197,103.5818815,180.2051307,żyć,50038,
255,197,103.175678,179.5689877,miejsce,50235,
256,197,102.7726481,178.937567,jedno,50432,
257,197,102.3727545,178.3108153,bitwa,50629,
258,196,101.9759609,177.6886802,Miller,50568,
259,193,101.5822313,177.0711098,ni,49987,
260,192,101.1915304,176.4580534,krew,49920,
261,191,100.8038234,175.8494606,twój,49851,
262,190,100.419076,175.2452822,bardzo,49780,
263,188,100.0372544,174.6454693,krzyknąć,49444,
264,188,99.65832539,174.0499741,trzymać,49632,
265,187,99.28225624,173.4587494,ród,49555,
266,186,98.90901467,172.8717484,większy,49476,
267,186,98.53856892,172.2889254,słyszeć,49662,
268,185,98.1708877,171.7102351,miasto,49580,
269,185,97.80594016,171.135633,góra,49765,
270,185,97.44369594,170.5650751,powiadać,49950,
271,184,97.0841251,169.9985182,Niech,49864,
272,184,96.72719817,169.4359196,Za,50048,
273,184,96.37288609,168.8772372,pierś,50232,
274,184,96.02116023,168.3224296,dom,50416,
275,183,95.67199237,167.7714559,otworzyć,50325,
276,183,95.32535472,167.2242759,Kto,50508,
277,182,94.98121986,166.6808497,zły,50414,
278,181,94.6395608,166.1411383,siedzieć,50318,
279,181,94.30035091,165.605103,odeprzeć,50499,
280,181,93.96356394,165.0727057,tył,50680,
281,180,93.62917403,164.5439089,spokojny,50580,
282,178,93.29715568,164.0186756,bronić,50196,
283,175,92.96748375,163.4969692,prawda,49525,
284,173,92.64013346,162.9787536,lepiej,49132,
285,173,92.31508036,162.4639935,kilka,49305,
286,169,91.99230036,161.9526537,Jak,48334,
287,169,91.6717697,161.4446997,leżeć,48503,
288,169,91.35346494,160.9400973,ojciec,48672,
289,167,91.03736298,160.438813,godzina,48263,
290,167,90.72344104,159.9408135,inaczej,48430,
291,167,90.41167664,159.4460661,słuchać,48597,
292,166,90.10204761,158.9545385,wrócić,48472,
293,166,89.79453209,158.4661988,choćby,48638,
294,166,89.48910851,157.9810156,nasze,48804,
295,165,89.1857556,157.4989578,Kiejdany,48675,
296,165,88.88445237,157.0199949,jazda,48840,
297,165,88.58517812,156.5440966,dlatego,49005,
298,164,88.28791242,156.071233,Sakowicz,48872,
299,164,87.99263513,155.6013747,Bo,49036,
300,164,87.69932634,155.1344927,wyjść,49200,
301,163,87.40796645,154.6705583,podobny,49063,
302,163,87.1185361,154.2095431,drzwi,49226,
303,163,86.83101618,153.7514193,bowiem,49389,
304,163,86.54538784,153.2961592,Kazimierz,49552,
305,163,86.26163247,152.8437357,starosta,49715,
306,163,85.97973171,152.3941218,straszny,49878,
307,163,85.69966743,151.9472909,uderzyć,50041,
308,161,85.42142176,151.5032169,oba,49588,
309,160,85.14497703,151.061874,rzucić,49440,
310,160,84.87031581,150.6232364,muszy,49600,
311,160,84.59742091,150.1872791,działo,49760,
312,159,84.32627533,149.7539771,ciężki,49608,
313,159,84.05686231,149.3233057,wszystko,49767,
314,159,83.78916529,148.8952408,okrutny,49926,
315,159,83.52316794,148.4697582,powtarzać,50085,
316,158,83.25885412,148.0468343,star,49928,
317,157,82.99620789,147.6264457,wołać,49769,
318,156,82.73521353,147.2085693,prosić,49608,
319,155,82.47585549,146.7931821,mielić,49445,
320,155,82.21811845,146.3802617,stary,49600,
321,155,81.96198724,145.9697858,gdyż,49755,
322,155,81.7074469,145.5617323,klasztor,49910,
323,155,81.45448267,145.1560795,Do,50065,
324,154,81.20307995,144.7528059,Soroka,49896,
325,154,80.95322432,144.3518902,cia,50050,
326,153,80.70490154,143.9533116,ludzki,49878,
327,153,80.45809756,143.5570492,szczać,50031,
328,152,80.21279848,143.1630825,kupa,49856,
329,151,79.96899059,142.7713914,służba,49679,
330,150,79.72666031,142.3819558,młody,49500,
331,149,79.48579427,141.994756,daleki,49319,
332,149,79.24637922,141.6097725,kraj,49468,
333,149,79.00840211,141.2269858,oddać,49617,
334,146,78.77185001,140.8463771,zacząć,48764,
335,146,78.53671016,140.4679273,Panna,48910,
336,146,78.30296995,140.0916179,pomoc,49056,
337,144,78.07061692,139.7174304,oddział,48528,
338,143,77.83963876,139.3453466,drug,48334,
339,143,77.61002331,138.9753486,Bogusław,48477,
340,142,77.38175854,138.6074186,wóz,48280,
341,142,77.15483256,138.2415388,ciwy,48422,
342,141,76.92923363,137.8776921,Roch,48222,
343,140,76.70495015,137.5158611,waćpanna,48020,
344,140,76.48197065,137.1560289,porwać,48160,
345,138,76.26028378,136.7981787,widać,47610,
346,138,76.03987833,136.4422938,drugie,47748,
347,138,75.82074323,136.0883578,stawać,47886,
348,137,75.60286754,135.7363546,Mo,47676,
349,137,75.38624041,135.3862679,zupełny,47813,
350,137,75.17085115,135.038082,szlachcic,47950,
351,136,74.95668918,134.6917812,czekać,47736,
352,136,74.74374404,134.3473498,ciemny,47872,
353,136,74.53200539,134.0047726,później,48008,
354,136,74.321463,133.6640344,bić,48144,
355,135,74.11210677,133.32512,laudański,47925,
356,135,73.90392669,132.9880148,zawsze,48060,
357,135,73.69691289,132.6527039,Książę,48195,
358,135,73.49105559,132.3191728,Wasza,48330,
359,135,73.28634513,131.9874072,podnieść,48465,
360,134,73.08277195,131.6573928,Anusia,48240,
361,134,72.8803266,131.3291156,trzy,48374,
362,134,72.67899973,131.0025616,Wtem,48508,
363,134,72.4787821,130.6777171,wierzyć,48642,
364,134,72.27966457,130.3545684,pomy,48776,
365,134,72.08163809,130.0331021,znaczny,48910,
366,133,71.88469372,129.7133049,On,48678,
367,133,71.68882262,129.3951635,l,48811,
368,133,71.49401604,129.0786649,zwłaszcza,48944,
369,133,71.30026532,128.7637962,Już,49077,
370,132,71.1075619,128.4505446,widok,48840,
371,132,70.91589731,128.1388975,chwycić,48972,
372,131,70.72526318,127.8288423,spojrzeć,48732,
373,131,70.53565121,127.5203667,mury,48863,
374,131,70.34705322,127.2134585,człek,48994,
375,131,70.15946107,126.9081054,żeś,49125,
376,130,69.97286676,126.6042956,rok,48880,
377,130,69.78726234,126.3020171,prowadzić,49010,
378,130,69.60263995,126.0012582,sprawa,49140,
379,130,69.41899183,125.7020073,tamten,49270,
380,130,69.23631027,125.4042528,pułk,49400,
381,130,69.05458767,125.1079834,niebo,49530,
382,130,68.8738165,124.8131877,imię,49660,
383,129,68.6939893,124.5198547,tymczasem,49407,
384,129,68.5150987,124.2279733,bok,49536,
385,129,68.33713741,123.9375325,ozwać,49665,
386,129,68.16009819,123.6485215,powtórzyć,49794,
387,129,67.98397391,123.3609296,wódz,49923,
388,128,67.80875748,123.0747462,pole,49664,
389,128,67.63444191,122.7899608,królowy,49792,
390,128,67.46102026,122.506563,pozwolić,49920,
391,128,67.28848568,122.2245425,wpaść,50048,
392,128,67.11683138,121.9438891,Je,50176,
393,126,66.94605064,121.6645928,krewić,49518,
394,126,66.77613681,121.3866434,dzi,49644,
395,126,66.6070833,121.1100312,dawać,49770,
396,125,66.43888359,120.8347464,ciągnąć,49500,
397,125,66.27153124,120.5607792,szukać,49625,
398,124,66.10501986,120.28812,Kordecki,49352,
399,124,65.93934311,120.0167594,Więc,49476,
400,123,65.77449476,119.7466879,lasa,49200,
401,123,65.61046858,119.4778962,czoło,49323,
402,123,65.44725846,119.2103751,cił,49446,
403,123,65.28485832,118.9441154,Billewicz,49569,
404,123,65.12326213,118.6791081,największy,49692,
405,122,64.96246396,118.4153442,izba,49410,
406,122,64.80245789,118.1528147,przyjąć,49532,
407,121,64.64323809,117.891511,potężny,49247,
408,121,64.48479878,117.6314243,dziać,49368,
409,120,64.32713424,117.372546,wiadomo,49080,
410,120,64.17023879,117.1148675,dopiero,49200,
411,120,64.01410682,116.8583804,nieco,49320,
412,120,63.85873277,116.6030762,czę,49440,
413,120,63.70411114,116.3489467,osoba,49560,
414,120,63.55023648,116.0959837,diabeł,49680,
415,120,63.39710338,115.8441789,nigdy,49800,
416,120,63.2447065,115.5935243,Sam,49920,
417,120,63.09304053,115.344012,ostatnia,50040,
418,119,62.94210025,115.0956339,wracać,49742,
419,119,62.79188044,114.8483822,lecieć,49861,
420,118,62.64237596,114.6022492,gniew,49560,
421,118,62.49358172,114.3572272,nadzieja,49678,
422,118,62.34549266,114.1133085,poznać,49796,
423,118,62.19810379,113.8704855,Litwa,49914,
424,118,62.05141015,113.6287507,mieść,50032,
425,118,61.90540683,113.3880968,ciągły,50150,
426,118,61.76008897,113.1485164,marszałek,50268,
427,118,61.61545176,112.9100021,bardziej,50386,
428,117,61.47149043,112.6725468,wejść,50076,
429,117,61.32820024,112.4361432,wraz,50193,
430,117,61.18557652,112.2007844,ciało,50310,
431,117,61.04361462,111.9664632,spodziewać,50427,
432,116,60.90230996,111.7331727,Warszawa,50112,
433,116,60.76165797,111.500906,Król,50228,
434,115,60.62165415,111.2696563,duch,49910,
435,115,60.48229403,111.0394167,lepszy,50025,
436,115,60.34357317,110.8101806,chociaż,50140,
437,114,60.20548719,110.5819413,toś,49818,
438,114,60.06803174,110.3546922,wówczas,49932,
439,114,59.93120251,110.1284267,mierć,50046,
440,114,59.79499523,109.9031384,przyjechać,50160,
441,114,59.65940567,109.6788208,ujrzeć,50274,
442,113,59.52442964,109.4554676,dodać,49946,
443,113,59.39006299,109.2330725,armata,50059,
444,112,59.25630158,109.0116292,widoczny,49728,
445,112,59.12314135,108.7911314,pokazać,49840,
446,112,58.99057826,108.5715731,chłop,49952,
447,112,58.85860828,108.3529482,wedle,50064,
448,112,58.72722746,108.1352505,kiedy,50176,
449,111,58.59643185,107.9184742,zacny,49839,
450,111,58.46621756,107.7026133,Kowalski,49950,
451,110,58.33658072,107.4876618,znowu,49610,
452,110,58.20751748,107.273614,no,49720,
453,110,58.07902407,107.0604641,ramię,49830,
454,110,57.9510967,106.8482063,Tatarzy,49940,
455,109,57.82373165,106.636835,rajtar,49595,
456,109,57.69692522,106.4263444,Polski,49704,
457,108,57.57067375,106.2167291,mur,49356,
458,108,57.44497359,106.0079835,dojść,49464,
459,108,57.31982114,105.800102,skoczyć,49572,
460,108,57.19521283,105.5930793,wiara,49680,
461,108,57.07114512,105.38691,zdawać,49788,
462,107,56.94761451,105.1815885,spod,49434,
463,107,56.8246175,104.9771098,dostać,49541,
464,107,56.70215065,104.7734685,wieczór,49648,
465,107,56.58021054,104.5706593,jenerał,49755,
466,107,56.45879378,104.3686771,dotąd,49862,
467,106,56.33789701,104.1675168,My,49502,
468,106,56.21751689,103.9671732,umieć,49608,
469,106,56.09765011,103.7676414,cić,49714,
470,106,55.97829341,103.5689162,zdrowie,49820,
471,106,55.85944353,103.3709928,spoglądać,49926,
472,106,55.74109725,103.1738662,koło,50032,
473,105,55.62325138,102.9775315,Dobrze,49665,
474,105,55.50590275,102.7819839,potęga,49770,
475,105,55.38904822,102.5872186,palić,49875,
476,105,55.27268467,102.3932308,brama,49980,
477,105,55.15680902,102.2000158,skończyć,50085,
478,105,55.04141821,102.0075688,ucho,50190,
479,104,54.92650919,101.8158853,chyba,49816,
480,104,54.81207896,101.6249606,zmienić,49920,
481,104,54.69812454,101.4347902,zginąć,50024,
482,104,54.58464295,101.2453695,równy,50128,
483,103,54.47163127,101.056694,woda,49749,
484,103,54.35908658,100.8687592,szaniec,49852,
485,103,54.24700598,100.6815607,Jakoż,49955,
486,102,54.13538663,100.4950942,straszliwy,49572,
487,102,54.02422567,100.3093553,wesoły,49674,
488,102,53.91352029,100.1243395,woli,49776,
489,102,53.80326769,99.94004275,Częstochowa,49878,
490,102,53.69346511,99.75646067,Nic,49980,
491,102,53.58410978,99.57358905,zająć,50082,
492,101,53.47519899,99.39142372,Prusy,49692,
493,101,53.36673003,99.20996052,le,49793,
494,101,53.25870021,99.02919532,Karol,49894,
495,101,53.15110687,98.84912404,brat,49995,
496,101,53.04394738,98.66974262,jeżeli,50096,
497,101,52.93721912,98.49104704,komenda,50197,
498,100,52.83091948,98.31303329,rzeka,49800,
499,100,52.7250459,98.13569741,wydać,49900,
500,100,52.61959581,97.95903549,obrona,50000,
501,99,52.51456667,97.7830436,siły,49599,
502,99,52.40995598,97.60771788,jasny,49698,
503,99,52.30576124,97.4330545,Jakże,49797,
504,99,52.20197997,97.25904963,Zali,49896,
505,99,52.09860971,97.0856995,trudny,49995,
506,99,51.99564803,96.91300035,łatwy,50094,
507,99,51.89309251,96.74094847,biały,50193,
508,98,51.79094075,96.56954014,żyto,49784,
509,98,51.68919038,96.39877172,Henryka,49882,
510,97,51.58783902,96.22863955,frame,49470,
511,97,51.48688435,96.05914003,Jan,49567,
512,97,51.38632403,95.89026958,Rozdziałów,49664,
513,97,51.28615576,95.72202463,bibliografia,49761,
514,97,51.18637724,95.55440166,cichy,49858,
515,97,51.08698622,95.38739716,Sienkiewicz,49955,
516,97,50.98798043,95.22100767,internetowy,50052,
517,97,50.88935765,95.05522972,milczeć,50149,
518,97,50.79111564,94.8900599,granica,50246,
519,97,50.69325222,94.7254948,Potop,50343,
520,97,50.5957652,94.56153105,NETOGRAFIA,50440,
521,97,50.4986524,94.39816532,rozlegnąć,50537,
522,97,50.40191169,94.23539426,Spis,50634,
523,97,50.30554092,94.07321459,mierci,50731,
524,96,50.20953798,93.91162304,drogi,50304,
525,96,50.11390077,93.75061634,Rozdział,50400,
526,96,50.01862719,93.59019129,wysłać,50496,
527,96,49.92371519,93.43034467,zamek,50592,
528,96,49.82916269,93.27107331,Podlasie,50688,
529,95,49.73496768,93.11237406,milczenie,50255,
530,95,49.64112812,92.95424378,przerwać,50350,
531,95,49.547642,92.79667937,mąż,50445,
532,95,49.45450734,92.63967775,wnet,50540,
533,95,49.36172214,92.48323584,zdołać,50635,
534,95,49.26928446,92.32735062,dostojno,50730,
535,94,49.17719234,92.17201906,O,50290,
536,94,49.08544385,92.01723816,syn,50384,
537,94,48.99403706,91.86300496,zwycięstwo,50478,
538,94,48.90297008,91.7093165,podjazd,50572,
539,93,48.81224101,91.55616985,Ot,50127,
540,93,48.72184797,91.4035621,tysiące,50220,
541,93,48.6317891,91.25149036,wszelki,50313,
542,93,48.54206255,91.09995176,jutro,50406,
543,93,48.45266649,90.94894345,spotkać,50499,
544,93,48.36359909,90.79846261,Niechże,50592,
545,93,48.27485854,90.64850644,pojechać,50685,
546,93,48.18644304,90.49907213,nic,50778,
547,93,48.09835083,90.35015693,komnata,50871,
548,92,48.01058011,90.20175809,stały,50416,
549,92,47.92312915,90.05387288,krajać,50508,
550,92,47.83599619,89.9064986,szereg,50600,
551,92,47.7491795,89.75963255,Naj,50692,
552,92,47.66267736,89.61327206,fortuna,50784,
553,92,47.57648807,89.46741448,rzecz,50876,
554,91,47.49060993,89.32205718,len,50414,
555,91,47.40504127,89.17719755,lę,50505,
556,91,47.3197804,89.03283298,zbyt,50596,
557,91,47.23482568,88.88896091,pragnąć,50687,
558,91,47.15017545,88.74557876,następny,50778,
559,91,47.06582809,88.60268401,prawy,50869,
560,91,46.98178197,88.46027412,sto,50960,
561,90,46.89803548,88.31834658,Może,50490,
562,90,46.81458702,88.17689892,powinien,50580,
563,90,46.731435,88.03592865,bliski,50670,
564,90,46.64857784,87.89543333,stół,50760,
565,90,46.56601399,87.75541051,póki,50850,
566,90,46.48374188,87.61585777,ledwie,50940,
567,90,46.40175997,87.47677271,radziwiłłowski,51030,
568,89,46.32006673,87.33815294,rozumieć,50552,
569,89,46.23866064,87.19999609,umy,50641,
570,89,46.15754018,87.0622998,słońce,50730,
571,89,46.07670386,86.92506174,klęska,50819,
572,89,45.99615018,86.78827958,Czy,50908,
573,89,45.91587767,86.65195101,Dla,50997,
574,89,45.83588485,86.51607374,zatrzymać,51086,
575,89,45.75617027,86.38064549,dziewczyna,51175,
576,88,45.67673247,86.24566402,sława,50688,
577,88,45.59757002,86.11112705,łeb,50776,
578,88,45.51868149,85.97703238,wieś,50864,
